"name","type","generation","line","workload_id","arch_id","hypervisor_id","hypervisor_model","share","cores","ram","cpu_id","cpu_codename","cpu_Ghz","cpu_turboGhz","cpu_turboMaxGhz","cpu_numericId","gpu_id","gpu_cores","gpu_ram","gpu_tensors","gpu_numericId","fpga_id","fpga_ram","fpga_elements","fpga_dsp","fpga_numericId","net_id","net_model","netMbpsSla","netMbps","nets","ipsPerNet","nbsMbsSla","nbsMbs","nbsInterface","lbs","lbsGb","lbsType"
"C4","c4.8xlarge","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,36,60,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","strict",10000,8,30,"strict",4000,"nvme",0,0,
"C4","c4.8xlarge","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,36,60,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","strict",10000,8,30,"strict",4000,"nvme",0,0,
"C4","c4.8xlarge","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,36,60,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","strict",10000,8,30,"strict",4000,"nvme",0,0,
"C4","c4.8xlarge","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,36,60,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","strict",10000,8,30,"strict",4000,"nvme",0,0,
"C4","c4.8xlarge","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,36,60,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","strict",10000,8,30,"strict",4000,"nvme",0,0,
"C4","c4.8xlarge","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,36,60,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","strict",10000,8,30,"strict",4000,"nvme",0,0,
"C4","c4.8xlarge","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,36,60,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","strict",10000,8,30,"strict",4000,"nvme",0,0,
"C4","c4.8xlarge","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,36,60,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","strict",10000,8,30,"strict",4000,"nvme",0,0,
"C4","c4.8xlarge","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,36,60,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","strict",10000,8,30,"strict",4000,"nvme",0,0,
"C4","c4.8xlarge","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,36,60,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","strict",10000,8,30,"strict",4000,"nvme",0,0,
"C4","c4.8xlarge","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,36,60,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","strict",10000,8,30,"strict",4000,"nvme",0,0,
"C4","c4.8xlarge","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,36,60,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","strict",10000,8,30,"strict",4000,"nvme",0,0,
"C4","c4.8xlarge","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,36,60,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","strict",10000,8,30,"strict",4000,"nvme",0,0,
"C4","c4.8xlarge","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,36,60,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","strict",10000,8,30,"strict",4000,"nvme",0,0,
"C4","c4.8xlarge","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,36,60,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","strict",10000,8,30,"strict",4000,"nvme",0,0,
"C4","c4.8xlarge","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,36,60,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","strict",10000,8,30,"strict",4000,"nvme",0,0,
"C4","c4.8xlarge","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,36,60,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","strict",10000,8,30,"strict",4000,"nvme",0,0,
"C4","c4.8xlarge","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,36,60,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","strict",10000,8,30,"strict",4000,"nvme",0,0,
"C4","c4.xlarge","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,4,7.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,4,15,"strict",750,"nvme",0,0,
"C4","c4.xlarge","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,4,7.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,4,15,"strict",750,"nvme",0,0,
"C4","c4.xlarge","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,4,7.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,4,15,"strict",750,"nvme",0,0,
"C4","c4.xlarge","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,4,7.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,4,15,"strict",750,"nvme",0,0,
"C4","c4.xlarge","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,4,7.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,4,15,"strict",750,"nvme",0,0,
"C4","c4.xlarge","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,4,7.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,4,15,"strict",750,"nvme",0,0,
"C4","c4.xlarge","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,4,7.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,4,15,"strict",750,"nvme",0,0,
"C4","c4.xlarge","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,4,7.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,4,15,"strict",750,"nvme",0,0,
"C4","c4.xlarge","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,4,7.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,4,15,"strict",750,"nvme",0,0,
"C4","c4.xlarge","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,4,7.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,4,15,"strict",750,"nvme",0,0,
"C4","c4.xlarge","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,4,7.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,4,15,"strict",750,"nvme",0,0,
"C4","c4.xlarge","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,4,7.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,4,15,"strict",750,"nvme",0,0,
"C4","c4.xlarge","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,4,7.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,4,15,"strict",750,"nvme",0,0,
"C4","c4.xlarge","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,4,7.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,4,15,"strict",750,"nvme",0,0,
"C4","c4.xlarge","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,4,7.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,4,15,"strict",750,"nvme",0,0,
"C4","c4.xlarge","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,4,7.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,4,15,"strict",750,"nvme",0,0,
"C4","c4.xlarge","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,4,7.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,4,15,"strict",750,"nvme",0,0,
"C4","c4.xlarge","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,4,7.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,4,15,"strict",750,"nvme",0,0,
"C4","c4.large","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,2,3.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",100,3,10,"strict",500,"nvme",0,0,
"C4","c4.large","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,2,3.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",100,3,10,"strict",500,"nvme",0,0,
"C4","c4.large","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,2,3.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",100,3,10,"strict",500,"nvme",0,0,
"C4","c4.large","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,2,3.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",100,3,10,"strict",500,"nvme",0,0,
"C4","c4.large","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,2,3.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",100,3,10,"strict",500,"nvme",0,0,
"C4","c4.large","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,2,3.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",100,3,10,"strict",500,"nvme",0,0,
"C4","c4.large","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,2,3.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",100,3,10,"strict",500,"nvme",0,0,
"C4","c4.large","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,2,3.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",100,3,10,"strict",500,"nvme",0,0,
"C4","c4.large","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,2,3.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",100,3,10,"strict",500,"nvme",0,0,
"C4","c4.large","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,2,3.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",100,3,10,"strict",500,"nvme",0,0,
"C4","c4.large","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,2,3.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",100,3,10,"strict",500,"nvme",0,0,
"C4","c4.large","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,2,3.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",100,3,10,"strict",500,"nvme",0,0,
"C4","c4.large","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,2,3.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",100,3,10,"strict",500,"nvme",0,0,
"C4","c4.large","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,2,3.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",100,3,10,"strict",500,"nvme",0,0,
"C4","c4.large","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,2,3.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",100,3,10,"strict",500,"nvme",0,0,
"C4","c4.large","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,2,3.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",100,3,10,"strict",500,"nvme",0,0,
"C4","c4.large","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,2,3.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",100,3,10,"strict",500,"nvme",0,0,
"C4","c4.large","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,2,3.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",100,3,10,"strict",500,"nvme",0,0,
"C4","c4.4xlarge","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,8,30,"strict",2000,"nvme",0,0,
"C4","c4.4xlarge","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,8,30,"strict",2000,"nvme",0,0,
"C4","c4.4xlarge","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,8,30,"strict",2000,"nvme",0,0,
"C4","c4.4xlarge","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,8,30,"strict",2000,"nvme",0,0,
"C4","c4.4xlarge","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,8,30,"strict",2000,"nvme",0,0,
"C4","c4.4xlarge","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,8,30,"strict",2000,"nvme",0,0,
"C4","c4.4xlarge","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,8,30,"strict",2000,"nvme",0,0,
"C4","c4.4xlarge","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,8,30,"strict",2000,"nvme",0,0,
"C4","c4.4xlarge","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,8,30,"strict",2000,"nvme",0,0,
"C4","c4.4xlarge","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,8,30,"strict",2000,"nvme",0,0,
"C4","c4.4xlarge","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,8,30,"strict",2000,"nvme",0,0,
"C4","c4.4xlarge","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,8,30,"strict",2000,"nvme",0,0,
"C4","c4.4xlarge","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,8,30,"strict",2000,"nvme",0,0,
"C4","c4.4xlarge","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,8,30,"strict",2000,"nvme",0,0,
"C4","c4.4xlarge","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,8,30,"strict",2000,"nvme",0,0,
"C4","c4.4xlarge","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,8,30,"strict",2000,"nvme",0,0,
"C4","c4.4xlarge","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,8,30,"strict",2000,"nvme",0,0,
"C4","c4.4xlarge","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,8,30,"strict",2000,"nvme",0,0,
"C4","c4.2xlarge","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,8,15,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,4,15,"strict",1000,"nvme",0,0,
"C4","c4.2xlarge","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,8,15,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,4,15,"strict",1000,"nvme",0,0,
"C4","c4.2xlarge","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,8,15,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,4,15,"strict",1000,"nvme",0,0,
"C4","c4.2xlarge","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,8,15,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,4,15,"strict",1000,"nvme",0,0,
"C4","c4.2xlarge","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,8,15,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,4,15,"strict",1000,"nvme",0,0,
"C4","c4.2xlarge","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,8,15,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,4,15,"strict",1000,"nvme",0,0,
"C4","c4.2xlarge","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,8,15,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,4,15,"strict",1000,"nvme",0,0,
"C4","c4.2xlarge","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,8,15,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,4,15,"strict",1000,"nvme",0,0,
"C4","c4.2xlarge","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,8,15,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",1000,4,15,"strict",1000,"nvme",0,0,
"C4","c4.2xlarge","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,8,15,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,4,15,"strict",1000,"nvme",0,0,
"C4","c4.2xlarge","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,8,15,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,4,15,"strict",1000,"nvme",0,0,
"C4","c4.2xlarge","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,8,15,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,4,15,"strict",1000,"nvme",0,0,
"C4","c4.2xlarge","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,8,15,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,4,15,"strict",1000,"nvme",0,0,
"C4","c4.2xlarge","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,8,15,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,4,15,"strict",1000,"nvme",0,0,
"C4","c4.2xlarge","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,8,15,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,4,15,"strict",1000,"nvme",0,0,
"C4","c4.2xlarge","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,8,15,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,4,15,"strict",1000,"nvme",0,0,
"C4","c4.2xlarge","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,8,15,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,4,15,"strict",1000,"nvme",0,0,
"C4","c4.2xlarge","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,8,15,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",1000,4,15,"strict",1000,"nvme",0,0,
